system:index,AOD,AQI,CO,Latitude,Longitude,PM25,humidity,name,temperature,.geo
000000000000000023ed_0,466.0,28.588963,0.0363342040187267,15.076605246982338,74.53389510458372,17.153378,74.02304987042436,Point_9197,27.324692159228903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.5377106998173,15.07822204394617]}"
000000000000000023ee_0,151.0,3.450803,0.019508331532058644,31.641978155336403,92.28266841636909,2.0704818,67.19490914511294,Point_9198,-0.7553147580888435,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.27943756117784,31.643155883110147]}"
000000000000000023ef_0,278.0,9.814605,0.01598684634237174,35.70051169377806,92.19708131810451,5.888763,55.38600247552071,Point_9199,-2.615808735953408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.19858918560709,35.70354096733038]}"
000000000000000023f0_0,643.0,47.977493,0.04261831173343503,19.321614750210504,76.67034835429268,28.786495,30.036556917760738,Point_9200,33.27993982632955,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.66671792318057,19.31827018499031]}"
000000000000000023f2_0,402.0,12.074674,0.019329697779119345,36.90179798394013,90.04806188999929,7.2448044,50.28158744537185,Point_9202,0.6852641264597992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[90.05161565656144,36.898300295209346]}"
000000000000000023f3_0,675.0,58.843708,0.03990313354397913,27.941308692237655,68.52911706004556,35.306225,18.101221149655082,Point_9203,35.283256069819174,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.5279814490577,27.942096912537718]}"
000000000000000023f6_0,473.0,37.55911,0.04286826559303299,24.297681105214483,78.2863104291894,22.535465,20.314862261292202,Point_9206,33.54472389751015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.28368543459571,24.29493685901246]}"
000000000000000023f7_0,229.0,30.97786,0.03854870693490903,26.17735934313303,74.27009862318567,18.586716,15.198120938973823,Point_9207,33.77762388123409,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.26821611458145,26.181398955663454]}"
000000000000000023f9_0,180.0,5.399468,0.020304207294227012,32.38203479600806,96.69829544651111,3.2396808,69.53011675353078,Point_9209,0.08475956916811356,"{""geodesic"":false,""type"":""Point"",""coordinates"":[96.6991487590459,32.37977441608815]}"
000000000000000023fc_0,1137.0,65.92135,0.04924513576839529,25.210852045238685,87.67555152008003,39.55281,54.288379359847596,Point_9212,29.675918965869528,"{""geodesic"":false,""type"":""Point"",""coordinates"":[87.67108015364471,25.21121844881437]}"
000000000000000023fd_0,637.0,45.498848,0.039013241581169554,18.496453742053784,75.46214727173886,27.299309,29.690026221092424,Point_9213,32.56693052185909,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.4629754424604,18.500803276441545]}"
000000000000000023fe_0,601.0,30.184294,0.04802494779382118,20.978374360124494,86.20666921345027,18.110577,63.405015789560714,Point_9214,31.359909444385153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[86.20682624052988,20.980153460611426]}"
000000000000000023ff_0,1094.0,70.9449,0.05291075722462152,26.80957938519591,83.40194214503867,42.56694,36.75315441500851,Point_9215,31.565957350201074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[83.40408255407698,26.81021965454712]}"
00000000000000002400_0,735.0,30.403313,0.03788135368229487,12.332492971709076,79.18827541825405,18.241987,65.23174824497772,Point_9216,30.128531948725424,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.19098387155643,12.329377274540434]}"
00000000000000002402_0,308.0,4.311064,0.016845752509344315,34.75005083010288,88.19710097374784,2.5866382,55.6545287265122,Point_9218,-3.517908345328408,"{""geodesic"":false,""type"":""Point"",""coordinates"":[88.20108617127522,34.75132676616369]}"
00000000000000002403_0,554.0,43.996513,0.0355318806370166,13.088070374158667,77.48978471899301,26.39791,62.63708136605095,Point_9219,26.877375671598656,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49316798457052,13.083962113200831]}"
00000000000000002404_0,326.0,21.706005,0.026743451462429423,31.035592695814245,68.85414978412592,13.0236025,22.405580596844377,Point_9220,21.793557447857324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[68.85137495134073,31.03230148990887]}"
00000000000000002405_0,554.0,6.413289,0.020556287080091735,36.33932895204599,69.7901802914239,3.8479736,66.88724151590584,Point_9221,3.779241312874717,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.79460599966623,36.341344819055244]}"
00000000000000002406_0,708.0,29.657063,0.03820559917713512,25.404646443686737,69.24386769106563,17.794237,30.316812289101748,Point_9222,33.69262225362991,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.24663367635331,25.408847811320665]}"
00000000000000002408_0,709.0,29.249907,0.036979778676219564,11.350753783680663,78.23932108717514,17.549944,64.14531979676626,Point_9224,29.509377760357324,"{""geodesic"":false,""type"":""Point"",""coordinates"":[78.23876967038973,11.350213614850155]}"
00000000000000002409_0,306.0,45.42133,0.04231034958816199,26.915025234715205,76.0391690676863,27.252798,16.753424622184234,Point_9225,33.56526222758828,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.0378972242969,26.918017488641464]}"
0000000000000000240a_0,476.0,22.70086,0.038843440712103064,15.627675494096144,79.2689226440042,13.620516,55.16037342357378,Point_9226,32.10676952468026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[79.27183224712718,15.626194367259076]}"
0000000000000000240d_0,892.0,27.778793,0.031619036138663875,28.55129585429858,84.3238456807299,16.667276,83.57906058857843,Point_9229,1.613439310921592,"{""geodesic"":false,""type"":""Point"",""coordinates"":[84.32036414387889,28.552951305738993]}"
0000000000000000240f_0,285.0,4.2771063,0.016908081782855147,32.58762858674549,77.94231063245563,2.5662637,74.5640433008604,Point_9231,-13.198246886995094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.94232562663029,32.58638693143564]}"
00000000000000002410_0,209.0,4.56231,0.01885866930123009,32.30591588906808,85.03751077199064,2.737386,29.24439249851708,Point_9232,1.997791253195885,"{""geodesic"":false,""type"":""Point"",""coordinates"":[85.03901637117451,32.30790919335859]}"
00000000000000002413_0,116.0,4.249029,0.016422074656864294,31.690890130419504,80.45653100221031,2.5494175,34.47773697009942,Point_9235,-2.459833394156533,"{""geodesic"":false,""type"":""Point"",""coordinates"":[80.45760842216495,31.68807164731612]}"
00000000000000002415_0,304.0,3.4866202,0.020428357243360167,31.264205198162912,95.57733150912715,2.091972,81.67952800336671,Point_9237,-3.2898301389482185,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.5762546538965,31.265863463779947]}"
00000000000000002417_0,541.0,38.06136,0.037408074655614416,20.682592127389125,74.51369127820118,22.836815,26.22188285889614,Point_9239,32.51443011495803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.51076124129371,20.683709416851983]}"
00000000000000002419_0,590.0,57.16058,0.04823182324132879,24.658790792324318,82.4396352737213,34.29635,28.25397578648996,Point_9241,32.86628761821328,"{""geodesic"":false,""type"":""Point"",""coordinates"":[82.44288520006909,24.663246125501463]}"
0000000000000000241a_0,708.0,28.825287,0.03686381694601147,25.446530771469156,69.49126721451387,17.295172,29.83701206796071,Point_9242,33.74757423930703,"{""geodesic"":false,""type"":""Point"",""coordinates"":[69.48917880306558,25.444780422685447]}"
